gnl|RZaadb|3322
gnl|RZaadb|3342
gnl|RZaadb|310
gnl|RZaadb|674
gnl|RZaadb|742
gnl|RZaadb|557
gnl|RZaadb|558
gnl|RZaadb|4433
gnl|RZaadb|1788
gnl|RZaadb|1789
gnl|RZaadb|1790
gnl|RZaadb|1790
gnl|RZaadb|1791
gnl|RZaadb|2654
gnl|RZaadb|1792
gnl|RZaadb|559
gnl|RZaadb|1793
gnl|RZaadb|1795
gnl|RZaadb|3091
gnl|RZaadb|2625
gnl|RZaadb|4456
gnl|RZaadb|3520
gnl|RZaadb|3767
gnl|RZaadb|5024
gnl|RZaadb|2011
gnl|RZaadb|3629
gnl|RZaadb|1017
gnl|RZaadb|2705
gnl|RZaadb|199
gnl|RZaadb|2626
gnl|RZaadb|2626
gnl|RZaadb|5665
gnl|RZaadb|392
gnl|RZaadb|3760
gnl|RZaadb|3762
gnl|RZaadb|3761
gnl|RZaadb|4823
gnl|RZaadb|5683
gnl|RZaadb|2275
gnl|RZaadb|2496
gnl|RZaadb|3357
gnl|RZaadb|2827
gnl|RZaadb|4465
gnl|RZaadb|5700
gnl|RZaadb|949
gnl|RZaadb|1013
gnl|RZaadb|5799
gnl|RZaadb|4486
gnl|RZaadb|2538
gnl|RZaadb|4786
gnl|RZaadb|4820
gnl|RZaadb|314
gnl|RZaadb|5938
gnl|RZaadb|1056
gnl|RZaadb|1564
gnl|RZaadb|3445
gnl|RZaadb|1210
gnl|RZaadb|4205
gnl|RZaadb|942
gnl|RZaadb|744
gnl|RZaadb|1306
gnl|RZaadb|1891
gnl|RZaadb|921
gnl|RZaadb|2974
gnl|RZaadb|3242
gnl|RZaadb|5676
gnl|RZaadb|4302
gnl|RZaadb|3532
gnl|RZaadb|724
gnl|RZaadb|1755
gnl|RZaadb|2675
gnl|RZaadb|1535
gnl|RZaadb|416
gnl|RZaadb|1680
gnl|RZaadb|3229
gnl|RZaadb|4274
gnl|RZaadb|2466
gnl|RZaadb|5264
gnl|RZaadb|1166
gnl|RZaadb|4665
gnl|RZaadb|4923
gnl|RZaadb|1862
gnl|RZaadb|2022
gnl|RZaadb|5413
gnl|RZaadb|5174
gnl|RZaadb|2826
gnl|RZaadb|2599
gnl|RZaadb|4793
gnl|RZaadb|5986
gnl|RZaadb|3094
gnl|RZaadb|3516
gnl|RZaadb|2022
gnl|RZaadb|5413
gnl|RZaadb|5485
gnl|RZaadb|6102
gnl|RZaadb|5283
gnl|RZaadb|1733
gnl|RZaadb|1425
gnl|RZaadb|2422
gnl|RZaadb|2421
gnl|RZaadb|2421
gnl|RZaadb|4598
gnl|RZaadb|3107
gnl|RZaadb|3992
gnl|RZaadb|5975
gnl|RZaadb|5695
gnl|RZaadb|5506
gnl|RZaadb|4506
gnl|RZaadb|3811
gnl|RZaadb|1741
gnl|RZaadb|29
gnl|RZaadb|6091
gnl|RZaadb|804
gnl|RZaadb|5178
gnl|RZaadb|4626
gnl|RZaadb|4128
gnl|RZaadb|5512
gnl|RZaadb|5512
gnl|RZaadb|5031
gnl|RZaadb|2100
gnl|RZaadb|2961
gnl|RZaadb|5957
gnl|RZaadb|1164
gnl|RZaadb|4873
gnl|RZaadb|5204
gnl|RZaadb|1239
gnl|RZaadb|5966
gnl|RZaadb|4576
gnl|RZaadb|4576
gnl|RZaadb|4683
gnl|RZaadb|4408
gnl|RZaadb|1962
gnl|RZaadb|3517
gnl|RZaadb|3799
gnl|RZaadb|351
gnl|RZaadb|2095
gnl|RZaadb|458
gnl|RZaadb|2284
gnl|RZaadb|1730
gnl|RZaadb|1730
gnl|RZaadb|1274
gnl|RZaadb|5951
gnl|RZaadb|560
gnl|RZaadb|3536
gnl|RZaadb|4283
gnl|RZaadb|4005
gnl|RZaadb|3799
gnl|RZaadb|3649
gnl|RZaadb|954
gnl|RZaadb|3629
gnl|RZaadb|3368
gnl|RZaadb|3368
gnl|RZaadb|3433
gnl|RZaadb|2996
gnl|RZaadb|5165
gnl|RZaadb|345
gnl|RZaadb|4582
gnl|RZaadb|1821
gnl|RZaadb|108
gnl|RZaadb|6002
gnl|RZaadb|890
gnl|RZaadb|191
gnl|RZaadb|2807
gnl|RZaadb|3274
gnl|RZaadb|3557
gnl|RZaadb|1625
gnl|RZaadb|5988
gnl|RZaadb|860
gnl|RZaadb|6177
gnl|RZaadb|804
gnl|RZaadb|5647
gnl|RZaadb|3149
gnl|RZaadb|4841
gnl|RZaadb|4842
gnl|RZaadb|4843
gnl|RZaadb|4668
gnl|RZaadb|2760
gnl|RZaadb|804
gnl|RZaadb|6091
gnl|RZaadb|493
gnl|RZaadb|5404
gnl|RZaadb|1426
gnl|RZaadb|3985
gnl|RZaadb|4076
gnl|RZaadb|4683
gnl|RZaadb|2297
gnl|RZaadb|883
gnl|RZaadb|5672
gnl|RZaadb|1542
gnl|RZaadb|71
gnl|RZaadb|2370
gnl|RZaadb|5334
gnl|RZaadb|4457
gnl|RZaadb|3817
gnl|RZaadb|5189
gnl|RZaadb|295
gnl|RZaadb|4070
gnl|RZaadb|5810
gnl|RZaadb|1185
gnl|RZaadb|3012
gnl|RZaadb|926
gnl|RZaadb|241
gnl|RZaadb|3268
gnl|RZaadb|4804
gnl|RZaadb|4665
gnl|RZaadb|3998
gnl|RZaadb|5453
gnl|RZaadb|1857
gnl|RZaadb|1858
gnl|RZaadb|573
gnl|RZaadb|3210
gnl|RZaadb|3210
gnl|RZaadb|3210
gnl|RZaadb|3210
gnl|RZaadb|3511
gnl|RZaadb|2222
gnl|RZaadb|5165
gnl|RZaadb|16
gnl|RZaadb|2748
gnl|RZaadb|2748
gnl|RZaadb|319
gnl|RZaadb|840
gnl|RZaadb|3691
gnl|RZaadb|1878
gnl|RZaadb|4479
gnl|RZaadb|3066
gnl|RZaadb|5680
gnl|RZaadb|14
gnl|RZaadb|4293
gnl|RZaadb|1520
gnl|RZaadb|5885
gnl|RZaadb|5227
gnl|RZaadb|1404
gnl|RZaadb|5493
gnl|RZaadb|595
gnl|RZaadb|596
gnl|RZaadb|4501
gnl|RZaadb|5707
gnl|RZaadb|3909
gnl|RZaadb|5895
gnl|RZaadb|570
gnl|RZaadb|48
gnl|RZaadb|609
gnl|RZaadb|1215
gnl|RZaadb|17
gnl|RZaadb|1906
gnl|RZaadb|3075
gnl|RZaadb|3654
gnl|RZaadb|5261
gnl|RZaadb|3442
gnl|RZaadb|2269
gnl|RZaadb|545
gnl|RZaadb|5897
gnl|RZaadb|4496
gnl|RZaadb|7
gnl|RZaadb|1566
gnl|RZaadb|839
gnl|RZaadb|3751
gnl|RZaadb|5143
gnl|RZaadb|4833
gnl|RZaadb|1141
gnl|RZaadb|2856
gnl|RZaadb|3433
gnl|RZaadb|3768
gnl|RZaadb|3417
gnl|RZaadb|4998
gnl|RZaadb|1474
gnl|RZaadb|5144
gnl|RZaadb|2104
gnl|RZaadb|2041
gnl|RZaadb|1054
gnl|RZaadb|1369
gnl|RZaadb|618
gnl|RZaadb|3491
gnl|RZaadb|461
gnl|RZaadb|462
gnl|RZaadb|4092
gnl|RZaadb|2603
gnl|RZaadb|5078
gnl|RZaadb|2412
gnl|RZaadb|3486
gnl|RZaadb|3208
gnl|RZaadb|3759
gnl|RZaadb|5975
gnl|RZaadb|3404
gnl|RZaadb|1546
gnl|RZaadb|5045
gnl|RZaadb|4733
gnl|RZaadb|916
gnl|RZaadb|3518
gnl|RZaadb|548
gnl|RZaadb|841
gnl|RZaadb|5079
gnl|RZaadb|1393
gnl|RZaadb|6102
gnl|RZaadb|4360
gnl|RZaadb|4473
gnl|RZaadb|4378
gnl|RZaadb|1558
gnl|RZaadb|4377
gnl|RZaadb|4377
gnl|RZaadb|3681
gnl|RZaadb|5382
gnl|RZaadb|2224
gnl|RZaadb|3232
gnl|RZaadb|1434
gnl|RZaadb|3094
gnl|RZaadb|2267
gnl|RZaadb|4058
gnl|RZaadb|2058
gnl|RZaadb|4005
gnl|RZaadb|2539
gnl|RZaadb|2984
gnl|RZaadb|6001
gnl|RZaadb|1663
gnl|RZaadb|1891
gnl|RZaadb|4104
gnl|RZaadb|4408
gnl|RZaadb|3684
gnl|RZaadb|3517
gnl|RZaadb|5062
gnl|RZaadb|581
gnl|RZaadb|1313
gnl|RZaadb|197
gnl|RZaadb|2801
gnl|RZaadb|2877
gnl|RZaadb|4546
gnl|RZaadb|5927
gnl|RZaadb|1468
gnl|RZaadb|2537
gnl|RZaadb|4597
gnl|RZaadb|969
gnl|RZaadb|633
gnl|RZaadb|1087
gnl|RZaadb|2729
gnl|RZaadb|6091
gnl|RZaadb|804
gnl|RZaadb|2504
gnl|RZaadb|1316
gnl|RZaadb|3399
gnl|RZaadb|3400
gnl|RZaadb|3297
gnl|RZaadb|3753
gnl|RZaadb|3542
gnl|RZaadb|1316
gnl|RZaadb|1863
gnl|RZaadb|1166
gnl|RZaadb|2267
gnl|RZaadb|2971
gnl|RZaadb|5281
gnl|RZaadb|4426
gnl|RZaadb|5376
gnl|RZaadb|416
gnl|RZaadb|3400
gnl|RZaadb|4289
gnl|RZaadb|3400
gnl|RZaadb|5507
gnl|RZaadb|5870
gnl|RZaadb|861
gnl|RZaadb|3268
gnl|RZaadb|5833
gnl|RZaadb|4795
gnl|RZaadb|4603
gnl|RZaadb|4007
gnl|RZaadb|2278
gnl|RZaadb|4665
gnl|RZaadb|1369
gnl|RZaadb|576
gnl|RZaadb|5534
gnl|RZaadb|4442
gnl|RZaadb|2183
gnl|RZaadb|5578
gnl|RZaadb|2399
gnl|RZaadb|2046
gnl|RZaadb|4119
gnl|RZaadb|3437
gnl|RZaadb|3437
gnl|RZaadb|1655
gnl|RZaadb|3992
gnl|RZaadb|3992
gnl|RZaadb|5563
gnl|RZaadb|2026
gnl|RZaadb|2398
gnl|RZaadb|3058
gnl|RZaadb|3708
gnl|RZaadb|173
gnl|RZaadb|4702
gnl|RZaadb|2567
gnl|RZaadb|3125
gnl|RZaadb|1408
gnl|RZaadb|4278
gnl|RZaadb|1189
gnl|RZaadb|1903
gnl|RZaadb|3013
gnl|RZaadb|1247
gnl|RZaadb|2356
gnl|RZaadb|5602
gnl|RZaadb|3878
gnl|RZaadb|244
gnl|RZaadb|2308
gnl|RZaadb|5483
gnl|RZaadb|2730
gnl|RZaadb|1513
gnl|RZaadb|4297
gnl|RZaadb|4076
gnl|RZaadb|2128
gnl|RZaadb|4871
gnl|RZaadb|3988
gnl|RZaadb|2393
gnl|RZaadb|871
gnl|RZaadb|4
gnl|RZaadb|1299
gnl|RZaadb|1804
gnl|RZaadb|3657
gnl|RZaadb|1938
gnl|RZaadb|3988
gnl|RZaadb|6108
gnl|RZaadb|1899
gnl|RZaadb|111
gnl|RZaadb|1383
gnl|RZaadb|781
gnl|RZaadb|780
gnl|RZaadb|3464
gnl|RZaadb|5942
gnl|RZaadb|4936
gnl|RZaadb|3930
gnl|RZaadb|4281
gnl|RZaadb|2603
gnl|RZaadb|3253
gnl|RZaadb|3253
gnl|RZaadb|3253
gnl|RZaadb|3253
gnl|RZaadb|5064
gnl|RZaadb|3011
gnl|RZaadb|3253
gnl|RZaadb|3253
gnl|RZaadb|3882
gnl|RZaadb|3476
gnl|RZaadb|228
gnl|RZaadb|3350
gnl|RZaadb|1779
gnl|RZaadb|5626
gnl|RZaadb|4897
gnl|RZaadb|3523
gnl|RZaadb|1166
gnl|RZaadb|3348
gnl|RZaadb|3347
gnl|RZaadb|3346
gnl|RZaadb|606
gnl|RZaadb|3345
gnl|RZaadb|4361
gnl|RZaadb|4697
gnl|RZaadb|1133
gnl|RZaadb|5365
gnl|RZaadb|4329
gnl|RZaadb|4331
gnl|RZaadb|1065
gnl|RZaadb|4474
gnl|RZaadb|2399
gnl|RZaadb|2714
gnl|RZaadb|772
gnl|RZaadb|3091
gnl|RZaadb|4189
gnl|RZaadb|2940
gnl|RZaadb|68
gnl|RZaadb|4492
gnl|RZaadb|3522
gnl|RZaadb|3521
gnl|RZaadb|4619
gnl|RZaadb|6001
gnl|RZaadb|4620
gnl|RZaadb|4621
gnl|RZaadb|4622
gnl|RZaadb|2832
gnl|RZaadb|3681
gnl|RZaadb|5994
gnl|RZaadb|4795
gnl|RZaadb|4482
gnl|RZaadb|2631
gnl|RZaadb|1711
gnl|RZaadb|788
gnl|RZaadb|5924
gnl|RZaadb|4892
gnl|RZaadb|4893
gnl|RZaadb|5051
gnl|RZaadb|1059
gnl|RZaadb|4022
gnl|RZaadb|4156
gnl|RZaadb|2108
gnl|RZaadb|1646
gnl|RZaadb|1815
gnl|RZaadb|560
gnl|RZaadb|4400
gnl|RZaadb|4401
gnl|RZaadb|4402
gnl|RZaadb|580
gnl|RZaadb|1548
gnl|RZaadb|4410
gnl|RZaadb|4406
gnl|RZaadb|4408
gnl|RZaadb|1579
gnl|RZaadb|34
gnl|RZaadb|4141
gnl|RZaadb|3774
gnl|RZaadb|3773
gnl|RZaadb|3102
gnl|RZaadb|179
gnl|RZaadb|178
gnl|RZaadb|5029
gnl|RZaadb|5026
gnl|RZaadb|1479
gnl|RZaadb|5025
gnl|RZaadb|4714
gnl|RZaadb|2360
gnl|RZaadb|2906
gnl|RZaadb|5554
gnl|RZaadb|5341
gnl|RZaadb|3464
gnl|RZaadb|4331
gnl|RZaadb|3720
gnl|RZaadb|2793
gnl|RZaadb|792
gnl|RZaadb|896
gnl|RZaadb|896
gnl|RZaadb|4301
gnl|RZaadb|878
gnl|RZaadb|1582
gnl|RZaadb|5943
gnl|RZaadb|2269
gnl|RZaadb|2979
gnl|RZaadb|3649
gnl|RZaadb|422
gnl|RZaadb|3066
gnl|RZaadb|4366
gnl|RZaadb|1949
gnl|RZaadb|3399
gnl|RZaadb|2404
gnl|RZaadb|5764
gnl|RZaadb|2346
gnl|RZaadb|2121
gnl|RZaadb|2095
gnl|RZaadb|5353
gnl|RZaadb|4668
gnl|RZaadb|2025
gnl|RZaadb|3088
gnl|RZaadb|779
gnl|RZaadb|1199
gnl|RZaadb|5452
gnl|RZaadb|466
gnl|RZaadb|4730
gnl|RZaadb|5040
gnl|RZaadb|4598
gnl|RZaadb|3976
gnl|RZaadb|2502
gnl|RZaadb|2501
gnl|RZaadb|2500
gnl|RZaadb|2499
gnl|RZaadb|2498
gnl|RZaadb|5398
gnl|RZaadb|3559
gnl|RZaadb|1850
gnl|RZaadb|219
gnl|RZaadb|4104
gnl|RZaadb|3384
gnl|RZaadb|1733
gnl|RZaadb|4589
gnl|RZaadb|4130
gnl|RZaadb|4130
gnl|RZaadb|5132
gnl|RZaadb|6123
gnl|RZaadb|1889
gnl|RZaadb|1276
gnl|RZaadb|5622
gnl|RZaadb|540
gnl|RZaadb|1808
gnl|RZaadb|3425
gnl|RZaadb|3736
gnl|RZaadb|6083
gnl|RZaadb|3885
gnl|RZaadb|5660
gnl|RZaadb|3115
gnl|RZaadb|5453
gnl|RZaadb|5453
gnl|RZaadb|3211
gnl|RZaadb|2269
gnl|RZaadb|4307
gnl|RZaadb|3138
gnl|RZaadb|103
gnl|RZaadb|861
gnl|RZaadb|1908
gnl|RZaadb|2434
gnl|RZaadb|4662
gnl|RZaadb|3442
gnl|RZaadb|1661
gnl|RZaadb|3969
gnl|RZaadb|4251
gnl|RZaadb|2020
gnl|RZaadb|3345
gnl|RZaadb|4230
gnl|RZaadb|2364
gnl|RZaadb|4752
gnl|RZaadb|6108
gnl|RZaadb|2954
gnl|RZaadb|1583
gnl|RZaadb|1638
gnl|RZaadb|2369
gnl|RZaadb|2269
gnl|RZaadb|4244
gnl|RZaadb|1164
gnl|RZaadb|1072
gnl|RZaadb|764
gnl|RZaadb|1427
gnl|RZaadb|3378
gnl|RZaadb|5695
gnl|RZaadb|1118
gnl|RZaadb|3166
gnl|RZaadb|1119
gnl|RZaadb|3165
gnl|RZaadb|4278
gnl|RZaadb|3067
gnl|RZaadb|5774
gnl|RZaadb|355
gnl|RZaadb|541
gnl|RZaadb|540
gnl|RZaadb|1276
gnl|RZaadb|194
gnl|RZaadb|2037
gnl|RZaadb|5377
gnl|RZaadb|3384
gnl|RZaadb|3384
gnl|RZaadb|1502
gnl|RZaadb|3884
gnl|RZaadb|4072
gnl|RZaadb|419
gnl|RZaadb|4774
gnl|RZaadb|472
gnl|RZaadb|2637
gnl|RZaadb|1839
gnl|RZaadb|1840
gnl|RZaadb|4
gnl|RZaadb|1267
gnl|RZaadb|1782
gnl|RZaadb|13
gnl|RZaadb|1263
gnl|RZaadb|4735
gnl|RZaadb|3776
gnl|RZaadb|2356
gnl|RZaadb|4068
gnl|RZaadb|4362
gnl|RZaadb|4362
gnl|RZaadb|2597
gnl|RZaadb|1744
gnl|RZaadb|4162
gnl|RZaadb|1002
gnl|RZaadb|5407
gnl|RZaadb|1696
gnl|RZaadb|583
gnl|RZaadb|3522
gnl|RZaadb|1316
gnl|RZaadb|3410
gnl|RZaadb|2860
gnl|RZaadb|5168
gnl|RZaadb|101
gnl|RZaadb|4712
gnl|RZaadb|5649
gnl|RZaadb|5023
gnl|RZaadb|3081
gnl|RZaadb|4333
gnl|RZaadb|3532
gnl|RZaadb|1034
gnl|RZaadb|12
gnl|RZaadb|1796
gnl|RZaadb|275
gnl|RZaadb|5952
gnl|RZaadb|3050
gnl|RZaadb|950
gnl|RZaadb|3487
gnl|RZaadb|671
gnl|RZaadb|3505
gnl|RZaadb|1523
gnl|RZaadb|874
gnl|RZaadb|3263
gnl|RZaadb|4469
gnl|RZaadb|305
gnl|RZaadb|5071
gnl|RZaadb|1409
gnl|RZaadb|3995
gnl|RZaadb|5356
gnl|RZaadb|1513
gnl|RZaadb|278
gnl|RZaadb|2860
gnl|RZaadb|5768
gnl|RZaadb|4919
gnl|RZaadb|5899
gnl|RZaadb|4841
gnl|RZaadb|4813
gnl|RZaadb|3250
gnl|RZaadb|3493
gnl|RZaadb|4620
gnl|RZaadb|5695
gnl|RZaadb|5362
gnl|RZaadb|204
gnl|RZaadb|132
gnl|RZaadb|3262
gnl|RZaadb|2981
gnl|RZaadb|2822
gnl|RZaadb|3334
gnl|RZaadb|4332
gnl|RZaadb|4332
gnl|RZaadb|5416
gnl|RZaadb|5094
gnl|RZaadb|3443
gnl|RZaadb|2254
gnl|RZaadb|3501
gnl|RZaadb|1215
gnl|RZaadb|4266
gnl|RZaadb|267
gnl|RZaadb|2996
gnl|RZaadb|3306
gnl|RZaadb|5852
gnl|RZaadb|1027
gnl|RZaadb|5977
gnl|RZaadb|5977
gnl|RZaadb|276
gnl|RZaadb|5677
gnl|RZaadb|2647
gnl|RZaadb|193
gnl|RZaadb|3334
gnl|RZaadb|2012
gnl|RZaadb|4730
gnl|RZaadb|3076
gnl|RZaadb|1473
gnl|RZaadb|256
gnl|RZaadb|3018
gnl|RZaadb|5827
gnl|RZaadb|4051
gnl|RZaadb|3774
gnl|RZaadb|3773
gnl|RZaadb|2489
gnl|RZaadb|2489
gnl|RZaadb|6112
gnl|RZaadb|1445
gnl|RZaadb|6114
gnl|RZaadb|705
gnl|RZaadb|2022
gnl|RZaadb|4
gnl|RZaadb|4
gnl|RZaadb|990
gnl|RZaadb|5397
gnl|RZaadb|5397
gnl|RZaadb|3016
gnl|RZaadb|815
gnl|RZaadb|873
gnl|RZaadb|4162
gnl|RZaadb|692
gnl|RZaadb|5922
gnl|RZaadb|1614
gnl|RZaadb|5008
gnl|RZaadb|2741
gnl|RZaadb|4453
gnl|RZaadb|5009
gnl|RZaadb|5501
gnl|RZaadb|5337
gnl|RZaadb|576
gnl|RZaadb|3810
gnl|RZaadb|4680
gnl|RZaadb|6029
gnl|RZaadb|5207
gnl|RZaadb|5412
gnl|RZaadb|4066
gnl|RZaadb|151
gnl|RZaadb|1508
gnl|RZaadb|560
gnl|RZaadb|606
gnl|RZaadb|4109
gnl|RZaadb|983
gnl|RZaadb|2468
gnl|RZaadb|1955
gnl|RZaadb|71
gnl|RZaadb|804
gnl|RZaadb|6091
gnl|RZaadb|3439
gnl|RZaadb|4048
gnl|RZaadb|3410
gnl|RZaadb|1628
gnl|RZaadb|4412
gnl|RZaadb|4669
gnl|RZaadb|4406
gnl|RZaadb|4085
gnl|RZaadb|116
gnl|RZaadb|4222
gnl|RZaadb|4222
gnl|RZaadb|4222
gnl|RZaadb|4222
gnl|RZaadb|4222
gnl|RZaadb|1936
gnl|RZaadb|3598
gnl|RZaadb|4598
gnl|RZaadb|4464
gnl|RZaadb|203
gnl|RZaadb|4349
gnl|RZaadb|3892
gnl|RZaadb|947
gnl|RZaadb|2913
gnl|RZaadb|1322
gnl|RZaadb|5806
gnl|RZaadb|1547
gnl|RZaadb|3541
gnl|RZaadb|3515
gnl|RZaadb|2307
gnl|RZaadb|3295
gnl|RZaadb|3391
gnl|RZaadb|2770
gnl|RZaadb|1404
gnl|RZaadb|1404
gnl|RZaadb|257
gnl|RZaadb|3178
gnl|RZaadb|1395
gnl|RZaadb|3343
gnl|RZaadb|1013
gnl|RZaadb|1112
gnl|RZaadb|1109
gnl|RZaadb|1110
gnl|RZaadb|209
gnl|RZaadb|3187
gnl|RZaadb|883
gnl|RZaadb|883
gnl|RZaadb|994
gnl|RZaadb|1113
gnl|RZaadb|911
gnl|RZaadb|3186
gnl|RZaadb|2886
gnl|RZaadb|2613
gnl|RZaadb|2613
gnl|RZaadb|858
gnl|RZaadb|1298
gnl|RZaadb|1011
gnl|RZaadb|5144
gnl|RZaadb|9
gnl|RZaadb|5442
gnl|RZaadb|5441
gnl|RZaadb|2792
gnl|RZaadb|957
gnl|RZaadb|15
gnl|RZaadb|657
gnl|RZaadb|1281
gnl|RZaadb|5456
gnl|RZaadb|5329
gnl|RZaadb|1898
gnl|RZaadb|1895
gnl|RZaadb|2731
gnl|RZaadb|4130
gnl|RZaadb|1783
gnl|RZaadb|3342
gnl|RZaadb|1966
gnl|RZaadb|3542
gnl|RZaadb|5309
gnl|RZaadb|153
gnl|RZaadb|5212
gnl|RZaadb|4627
gnl|RZaadb|930
gnl|RZaadb|4328
gnl|RZaadb|3116
gnl|RZaadb|1851
gnl|RZaadb|1851
gnl|RZaadb|993
gnl|RZaadb|5432
gnl|RZaadb|70
gnl|RZaadb|5432
gnl|RZaadb|5810
gnl|RZaadb|4604
gnl|RZaadb|3000
gnl|RZaadb|1351
gnl|RZaadb|1118
gnl|RZaadb|3165
gnl|RZaadb|1119
gnl|RZaadb|1862
gnl|RZaadb|4615
gnl|RZaadb|2571
gnl|RZaadb|1179
gnl|RZaadb|1178
gnl|RZaadb|1970
gnl|RZaadb|4133
gnl|RZaadb|5784
gnl|RZaadb|2392
gnl|RZaadb|4993
gnl|RZaadb|4051
gnl|RZaadb|2973
gnl|RZaadb|2202
gnl|RZaadb|791
gnl|RZaadb|1028
gnl|RZaadb|3842
gnl|RZaadb|1192
gnl|RZaadb|4072
gnl|RZaadb|5317
gnl|RZaadb|2113
gnl|RZaadb|5634
gnl|RZaadb|4201
gnl|RZaadb|211
gnl|RZaadb|3803
gnl|RZaadb|3937
gnl|RZaadb|3618
gnl|RZaadb|5931
gnl|RZaadb|5813
gnl|RZaadb|186
gnl|RZaadb|1578
gnl|RZaadb|3535
gnl|RZaadb|1141
gnl|RZaadb|2560
gnl|RZaadb|4581
gnl|RZaadb|3875
gnl|RZaadb|3251
gnl|RZaadb|2944
gnl|RZaadb|1212
gnl|RZaadb|1668
gnl|RZaadb|4691
gnl|RZaadb|5733
gnl|RZaadb|3550
gnl|RZaadb|4677
gnl|RZaadb|3852
gnl|RZaadb|890
gnl|RZaadb|2876
gnl|RZaadb|3677
gnl|RZaadb|73
gnl|RZaadb|4205
gnl|RZaadb|4995
gnl|RZaadb|3631
gnl|RZaadb|2280
gnl|RZaadb|4110
gnl|RZaadb|4111
gnl|RZaadb|1488
gnl|RZaadb|6053
gnl|RZaadb|1386
